HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.id,Input.tweet,Answer.sentiment,Answer.subphrases,Answer.tweet_id,Answer.tweet_text,Approve,Reject
2BC00OQKKA4M3UVI0TT6I0EW7AVYY1,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:01 GMT 2014,4,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:01 GMT 2014,,,2CZ4J79KQW65TPRWSW6CN45XRQBKI5,A111JI6APXR6QV,Approved,Wed Jan 15 16:39:33 GMT 2014,Wed Jan 15 16:39:43 GMT 2014,Thu Jan 16 08:39:43 PST 2014,Wed Jan 15 09:00:07 PST 2014,,,10,100% (198/198),100% (198/198),100% (148/148),2928719,Didn't mean to step on a Twitter landmine #whoputthatthere,negative,,2928719,Didn't mean to step on a Twitter landmine #whoputthatthere,,
2P1VCNHMVHVOXLNRZJT7EJ79ROS131,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:05 GMT 2014,5,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:05 GMT 2014,,,2QGOGQSCM6IEV4F4GTLUA0OQZW0HHD,A13I8GYETPZSZW,Approved,Wed Jan 15 18:04:37 GMT 2014,Wed Jan 15 18:04:48 GMT 2014,Thu Jan 16 10:04:48 PST 2014,Thu Jan 16 01:06:24 PST 2014,,,11,100% (20/20),100% (20/20),100% (20/20),838642,Crap dropped ipod it wont work,negative,nnnnnnnnnnnnnnnnnnn,838642,Crap dropped ipod it wont work,,
2P1VCNHMVHVOXLNRZJT7EJ79ROS131,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:05 GMT 2014,5,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:05 GMT 2014,,,2P64EGDHDM296A5ZLYN6REZ63QMCM0,AS809NPDW8VZ0,Approved,Wed Jan 15 16:38:35 GMT 2014,Wed Jan 15 16:39:52 GMT 2014,Thu Jan 16 08:39:52 PST 2014,Wed Jan 15 08:50:21 PST 2014,,,77,100% (79/79),100% (79/79),100% (79/79),838642,Crap dropped ipod it wont work,negative,nnnnnn,838642,Crap dropped ipod it wont work,,
2P1VCNHMVHVOXLNRZJT7EJ79ROS131,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:05 GMT 2014,5,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:05 GMT 2014,,,2RHCGJ2D21O7H7K7YIGP2I2KDQ3C6M,A19J8QB6W7Z8BF,Approved,Wed Jan 15 15:35:27 GMT 2014,Wed Jan 15 15:38:04 GMT 2014,Thu Jan 16 07:38:04 PST 2014,Wed Jan 15 07:42:03 PST 2014,,,157,100% (100/100),100% (100/100),100% (100/100),838642,Crap dropped ipod it wont work,negative,nnnnnn,838642,Crap dropped ipod it wont work,,
2P1VCNHMVHVOXLNRZJT7EJ79ROS131,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:05 GMT 2014,5,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:05 GMT 2014,,,280TNKIMZSM95H4I0ND0ZGVFIU5CZI,A1C2LRGS40747I,Approved,Wed Jan 15 16:34:44 GMT 2014,Wed Jan 15 16:35:27 GMT 2014,Thu Jan 16 08:35:27 PST 2014,Wed Jan 15 08:50:22 PST 2014,,,43,100% (60/60),100% (60/60),100% (60/60),838642,Crap dropped ipod it wont work,negative,annann,838642,Crap dropped ipod it wont work,,
2OZ57DZKPFE8ZI07BLT5V8I9UXS4E8,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:03 GMT 2014,4,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:03 GMT 2014,,,22TCSTMOFXRHD652ZDPDXXJF1DGTQK,A19J8QB6W7Z8BF,Approved,Wed Jan 15 15:41:31 GMT 2014,Wed Jan 15 15:41:58 GMT 2014,Thu Jan 16 07:41:58 PST 2014,Wed Jan 15 07:49:52 PST 2014,,,27,100% (100/100),100% (100/100),100% (100/100),2602541,Connected leadership is not the status quo | Harold Jarche - Mozilla Firefox,neutral,eeeeeeeeeeeee,2602541,Connected leadership is not the status quo | Harold Jarche - Mozilla Firefox,,
2OZ57DZKPFE8ZI07BLT5V8I9UXS4E8,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:03 GMT 2014,4,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:03 GMT 2014,,,2SY2NJQ21723UBD74ABLMVEB9DOXPM,A1C2LRGS40747I,Approved,Wed Jan 15 17:10:06 GMT 2014,Wed Jan 15 17:10:51 GMT 2014,Thu Jan 16 09:10:51 PST 2014,Wed Jan 15 09:15:45 PST 2014,,,45,100% (60/60),100% (60/60),100% (60/60),2602541,Connected leadership is not the status quo | Harold Jarche - Mozilla Firefox,neutral,aaaeeeeaaaaaa,2602541,Connected leadership is not the status quo | Harold Jarche - Mozilla Firefox,,
2OZ57DZKPFE8ZI07BLT5V8I9UXS4E8,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:03 GMT 2014,4,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:03 GMT 2014,,,2IBHSTLB3L0JWLW8MAAETREVTH8IUZ,AS809NPDW8VZ0,Approved,Wed Jan 15 16:17:59 GMT 2014,Wed Jan 15 16:18:30 GMT 2014,Thu Jan 16 08:18:30 PST 2014,Wed Jan 15 08:20:39 PST 2014,,,31,100% (79/79),100% (79/79),100% (79/79),2602541,Connected leadership is not the status quo | Harold Jarche - Mozilla Firefox,neutral,aaaaaaaaaaaaa,2602541,Connected leadership is not the status quo | Harold Jarche - Mozilla Firefox,,
2OZ57DZKPFE8ZI07BLT5V8I9UXS4E8,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:03 GMT 2014,4,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:03 GMT 2014,,,2Y4CF0CP5KXTEKA8GWPGEPM72AOXWE,A111JI6APXR6QV,Approved,Wed Jan 15 16:38:32 GMT 2014,Wed Jan 15 16:38:40 GMT 2014,Thu Jan 16 08:38:40 PST 2014,Wed Jan 15 09:00:04 PST 2014,,,8,100% (198/198),100% (198/198),100% (148/148),2602541,Connected leadership is not the status quo | Harold Jarche - Mozilla Firefox,neutral,,2602541,Connected leadership is not the status quo | Harold Jarche - Mozilla Firefox,,
2UQXMB3Q39Z4W8HJM5K4OVST2PFTI1,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:04 GMT 2014,4,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:04 GMT 2014,,,2UXUFJ51Y7QI912OORSC2TMOU96DAE,A19J8QB6W7Z8BF,Approved,Wed Jan 15 15:40:54 GMT 2014,Wed Jan 15 15:41:17 GMT 2014,Thu Jan 16 07:41:17 PST 2014,Wed Jan 15 07:42:03 PST 2014,,,23,100% (100/100),100% (100/100),100% (100/100),2746426,Confused on what to get me for Christmas? I'm easy queso and iTunes gift cards.,neutral,eeeeeeeeppppppp,2746426,Confused on what to get me for Christmas? I'm easy queso and iTunes gift cards.,,
2UQXMB3Q39Z4W8HJM5K4OVST2PFTI1,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:04 GMT 2014,4,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:04 GMT 2014,,,2IQ1THV8ER92TVAAGLQSW5KFW4KP20,AS809NPDW8VZ0,Approved,Wed Jan 15 16:35:34 GMT 2014,Wed Jan 15 16:36:16 GMT 2014,Thu Jan 16 08:36:16 PST 2014,Wed Jan 15 08:50:22 PST 2014,,,42,100% (79/79),100% (79/79),100% (79/79),2746426,Confused on what to get me for Christmas? I'm easy queso and iTunes gift cards.,neutral,aaaaaaaappppppp,2746426,Confused on what to get me for Christmas? I'm easy queso and iTunes gift cards.,,
2UQXMB3Q39Z4W8HJM5K4OVST2PFTI1,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:04 GMT 2014,4,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:04 GMT 2014,,,2O41PC6SK9RNT7BPGY5HWAAP1092Q7,A1627B33VS26L,Approved,Wed Jan 15 16:57:25 GMT 2014,Wed Jan 15 16:57:52 GMT 2014,Thu Jan 16 08:57:52 PST 2014,Wed Jan 15 09:00:29 PST 2014,,,27,100% (11/11),100% (11/11),100% (11/11),2746426,Confused on what to get me for Christmas? I'm easy queso and iTunes gift cards.,positive,aaaaaaaaaapappp,2746426,Confused on what to get me for Christmas? I'm easy queso and iTunes gift cards.,,
2UQXMB3Q39Z4W8HJM5K4OVST2PFTI1,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:04 GMT 2014,4,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:04 GMT 2014,,,26XXH0JPPSI6501FJRG7FKLML81HNE,A111JI6APXR6QV,Approved,Wed Jan 15 16:40:52 GMT 2014,Wed Jan 15 16:41:18 GMT 2014,Thu Jan 16 08:41:18 PST 2014,Wed Jan 15 09:00:00 PST 2014,,,26,100% (198/198),100% (198/198),100% (148/148),2746426,Confused on what to get me for Christmas? I'm easy queso and iTunes gift cards.,neutral,,2746426,Confused on what to get me for Christmas? I'm easy queso and iTunes gift cards.,,
26VOBDDP8PJ05W036WDBDQ396Y74FQ,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:04 GMT 2014,4,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:04 GMT 2014,,,2ZBWKUDD8XMFOSQZXZ264TO68GTCNX,A19J8QB6W7Z8BF,Approved,Wed Jan 15 15:31:15 GMT 2014,Wed Jan 15 15:31:28 GMT 2014,Thu Jan 16 07:31:28 PST 2014,Wed Jan 15 07:34:39 PST 2014,,,13,100% (100/100),100% (100/100),100% (100/100),5052978,Buying songs from iTunes is so complicated man !,negative,nnnnnnnnn,5052978,Buying songs from iTunes is so complicated man !,,
26VOBDDP8PJ05W036WDBDQ396Y74FQ,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:04 GMT 2014,4,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:04 GMT 2014,,,2NRKPFE4EGDLYOPVJ799XZW6WQGI8J,AS809NPDW8VZ0,Approved,Wed Jan 15 16:27:51 GMT 2014,Wed Jan 15 16:28:34 GMT 2014,Thu Jan 16 08:28:34 PST 2014,Wed Jan 15 08:50:20 PST 2014,,,43,100% (79/79),100% (79/79),100% (79/79),5052978,Buying songs from iTunes is so complicated man !,negative,aaaannnn,5052978,Buying songs from iTunes is so complicated man !,,
26VOBDDP8PJ05W036WDBDQ396Y74FQ,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:04 GMT 2014,4,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:04 GMT 2014,,,2EB79KQW618RP8HNDB44FXCE8ZZKMP,A1C2LRGS40747I,Approved,Wed Jan 15 17:23:21 GMT 2014,Wed Jan 15 17:23:35 GMT 2014,Thu Jan 16 09:23:35 PST 2014,Wed Jan 15 09:36:48 PST 2014,,,14,100% (60/60),100% (60/60),100% (60/60),5052978,Buying songs from iTunes is so complicated man !,negative,aaaaannna,5052978,Buying songs from iTunes is so complicated man !,,
26VOBDDP8PJ05W036WDBDQ396Y74FQ,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:04 GMT 2014,4,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:04 GMT 2014,,,2ERMAZHHRRLJB2BDLUIHBKHOOQZDM2,A111JI6APXR6QV,Approved,Wed Jan 15 16:38:03 GMT 2014,Wed Jan 15 16:38:08 GMT 2014,Thu Jan 16 08:38:08 PST 2014,Wed Jan 15 09:00:01 PST 2014,,,5,100% (198/198),100% (198/198),100% (148/148),5052978,Buying songs from iTunes is so complicated man !,negative,,5052978,Buying songs from iTunes is so complicated man !,,
2K80JG5TYMNGH0YU7E0S2SHX8ZELHX,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:03 GMT 2014,5,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:03 GMT 2014,,,2Z7E4EGDHDM6QNV87MQWGHEZL04BLY,A13I8GYETPZSZW,Approved,Wed Jan 15 17:59:45 GMT 2014,Wed Jan 15 18:01:13 GMT 2014,Thu Jan 16 10:01:13 PST 2014,Thu Jan 16 01:06:32 PST 2014,,,88,100% (20/20),100% (20/20),100% (20/20),5262482,"BlackBerry customers include the Pentagon, the White House and NATO, as well as Harper's office. Would foreign access jeopardize security?",negative,nnnnnnnnnnnnnnnnnnnnnn,5262482,"BlackBerry customers include the Pentagon, the White House and NATO, as well as Harper's office. Would foreign access jeopardize security?",,
2K80JG5TYMNGH0YU7E0S2SHX8ZELHX,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:03 GMT 2014,5,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:03 GMT 2014,,,2WS5BMJTUHY0NIGF7Q1725WMGIMHM9,A19J8QB6W7Z8BF,Approved,Wed Jan 15 15:10:22 GMT 2014,Wed Jan 15 15:10:50 GMT 2014,Thu Jan 16 07:10:50 PST 2014,Wed Jan 15 07:13:15 PST 2014,,,28,100% (100/100),100% (100/100),100% (100/100),5262482,"BlackBerry customers include the Pentagon, the White House and NATO, as well as Harper's office. Would foreign access jeopardize security?",neutral,eeeeeeeeeeeeeeeeeeee,5262482,"BlackBerry customers include the Pentagon, the White House and NATO, as well as Harper's office. Would foreign access jeopardize security?",,
2K80JG5TYMNGH0YU7E0S2SHX8ZELHX,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:03 GMT 2014,5,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:03 GMT 2014,,,2UO4ZMAZHHRV6HDQMMEV1H1KW0PBKL,A2HR7ZIX42FEPG,Approved,Wed Jan 15 16:05:50 GMT 2014,Wed Jan 15 16:06:16 GMT 2014,Thu Jan 16 08:06:16 PST 2014,Wed Jan 15 08:09:13 PST 2014,,,26,100% (59/59),100% (59/59),100% (59/59),5262482,"BlackBerry customers include the Pentagon, the White House and NATO, as well as Harper's office. Would foreign access jeopardize security?",negative,aaeeeeeeeeeeeeennnnn,5262482,"BlackBerry customers include the Pentagon, the White House and NATO, as well as Harper's office. Would foreign access jeopardize security?",,
2K80JG5TYMNGH0YU7E0S2SHX8ZELHX,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:03 GMT 2014,5,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:03 GMT 2014,,,2QQQ4J3NAB6F0O25MXPI31TJUP4ERP,A1C2LRGS40747I,Approved,Wed Jan 15 17:39:42 GMT 2014,Wed Jan 15 17:40:04 GMT 2014,Thu Jan 16 09:40:04 PST 2014,Wed Jan 15 09:45:48 PST 2014,,,22,100% (60/60),100% (60/60),100% (60/60),5262482,"BlackBerry customers include the Pentagon, the White House and NATO, as well as Harper's office. Would foreign access jeopardize security?",negative,aaaaaaaaaaaaaaannnnn,5262482,"BlackBerry customers include the Pentagon, the White House and NATO, as well as Harper's office. Would foreign access jeopardize security?",,
2O8EOZFYQS1GDV9EDWID24IC8CTLIQ,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:04 GMT 2014,6,BatchId:1385688;,3600,86400,Thu Jan 23 09:09:08 GMT 2014,,,28XPQJQ9OPLPIEUKKQOGIKCOEZ01Z7,AS809NPDW8VZ0,Approved,Thu Jan 16 10:28:07 GMT 2014,Thu Jan 16 10:28:52 GMT 2014,Fri Jan 17 02:28:52 PST 2014,Thu Jan 16 03:03:33 PST 2014,,,45,100% (79/79),100% (79/79),100% (79/79),5077171,Apple are doing my nut in! Having to get a new phone again cause they cant make one that doesn't break easy,negative,nnnnnnnnnnnnnnnnnnnnnn,5077171,Apple are doing my nut in! Having to get a new phone again cause they cant make one that doesn't break easy,,
2O8EOZFYQS1GDV9EDWID24IC8CTLIQ,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:04 GMT 2014,6,BatchId:1385688;,3600,86400,Thu Jan 23 09:09:08 GMT 2014,,,2ABG5TYMNCW2W6W57RJSRX11Y00JNG,A19J8QB6W7Z8BF,Approved,Wed Jan 15 15:05:09 GMT 2014,Wed Jan 15 15:05:35 GMT 2014,Thu Jan 16 07:05:35 PST 2014,Wed Jan 15 07:08:00 PST 2014,,,26,100% (100/100),100% (100/100),100% (100/100),5077171,Apple are doing my nut in! Having to get a new phone again cause they cant make one that doesn't break easy,negative,nnnnnnnnnnnnnnnnnnnnnn,5077171,Apple are doing my nut in! Having to get a new phone again cause they cant make one that doesn't break easy,,
2O8EOZFYQS1GDV9EDWID24IC8CTLIQ,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:04 GMT 2014,6,BatchId:1385688;,3600,86400,Thu Jan 23 09:09:08 GMT 2014,,,2TAA0RYNJ92R4M9Q3ADJ3UHYBE694T,A13I8GYETPZSZW,Approved,Wed Jan 15 18:01:14 GMT 2014,Wed Jan 15 18:01:33 GMT 2014,Thu Jan 16 10:01:33 PST 2014,Thu Jan 16 01:06:29 PST 2014,,,19,100% (20/20),100% (20/20),100% (20/20),5077171,Apple are doing my nut in! Having to get a new phone again cause they cant make one that doesn't break easy,negative,nnnnnnnnnnnnnnnnnnnnnn,5077171,Apple are doing my nut in! Having to get a new phone again cause they cant make one that doesn't break easy,,
2O8EOZFYQS1GDV9EDWID24IC8CTLIQ,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:04 GMT 2014,6,BatchId:1385688;,3600,86400,Thu Jan 23 09:09:08 GMT 2014,,,28U4E6AUBXH0DJU5J80VLZWD6XMX1M,A1C2LRGS40747I,Approved,Wed Jan 15 17:47:52 GMT 2014,Wed Jan 15 17:48:21 GMT 2014,Thu Jan 16 09:48:21 PST 2014,Wed Jan 15 09:55:42 PST 2014,,,29,100% (60/60),100% (60/60),100% (60/60),5077171,Apple are doing my nut in! Having to get a new phone again cause they cant make one that doesn't break easy,negative,aannnnaaaaaaaaannnnnnn,5077171,Apple are doing my nut in! Having to get a new phone again cause they cant make one that doesn't break easy,,
270HPCGJ2D2595JVVGRJZPSI9IU4AD,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:00 GMT 2014,4,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:00 GMT 2014,,,2W2ZHHRRLFQ49PALPGSKRO9EV3QFOQ,A19J8QB6W7Z8BF,Approved,Wed Jan 15 15:34:59 GMT 2014,Wed Jan 15 15:35:13 GMT 2014,Thu Jan 16 07:35:13 PST 2014,Wed Jan 15 07:37:03 PST 2014,,,14,100% (100/100),100% (100/100),100% (100/100),1355539,Anyone know how to change the iTunes Store to the uk one ? Mine is american!,neutral,eeeeeeeeeeeeennn,1355539,Anyone know how to change the iTunes Store to the uk one ? Mine is american!,,
270HPCGJ2D2595JVVGRJZPSI9IU4AD,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:00 GMT 2014,4,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:00 GMT 2014,,,2ZO1INMHGYQ845A0952FWFFODAXK77,A2HR7ZIX42FEPG,Approved,Wed Jan 15 15:53:47 GMT 2014,Wed Jan 15 15:54:00 GMT 2014,Thu Jan 16 07:54:00 PST 2014,Wed Jan 15 07:55:56 PST 2014,,,13,100% (59/59),100% (59/59),100% (59/59),1355539,Anyone know how to change the iTunes Store to the uk one ? Mine is american!,neutral,eeeeeeeeeeeeeaaaa,1355539,Anyone know how to change the iTunes Store to the uk one ? Mine is american!,,
270HPCGJ2D2595JVVGRJZPSI9IU4AD,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:00 GMT 2014,4,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:00 GMT 2014,,,27UQ45UUKQO21P5MZMJ8YG01FJ8VDY,AS809NPDW8VZ0,Approved,Wed Jan 15 16:23:18 GMT 2014,Wed Jan 15 16:24:17 GMT 2014,Thu Jan 16 08:24:17 PST 2014,Wed Jan 15 08:26:17 PST 2014,,,59,100% (79/79),100% (79/79),100% (79/79),1355539,Anyone know how to change the iTunes Store to the uk one ? Mine is american!,neutral,aaaaaaaaaaaaaaaa,1355539,Anyone know how to change the iTunes Store to the uk one ? Mine is american!,,
270HPCGJ2D2595JVVGRJZPSI9IU4AD,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:00 GMT 2014,4,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:00 GMT 2014,,,2IBVCNHMVHVOXLNRZJT7EJ79Z2E31L,A111JI6APXR6QV,Approved,Wed Jan 15 16:30:49 GMT 2014,Wed Jan 15 16:30:56 GMT 2014,Thu Jan 16 08:30:56 PST 2014,Wed Jan 15 09:00:06 PST 2014,,,7,100% (198/198),100% (198/198),100% (148/148),1355539,Anyone know how to change the iTunes Store to the uk one ? Mine is american!,neutral,,1355539,Anyone know how to change the iTunes Store to the uk one ? Mine is american!,,
29JCSTMOFXRHD652ZDPDXXJFTZWQT1,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:04 GMT 2014,4,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:04 GMT 2014,,,22NGULF395S0RP3RDRUN8NJBDRGQCY,A2HR7ZIX42FEPG,Approved,Wed Jan 15 16:05:00 GMT 2014,Wed Jan 15 16:05:09 GMT 2014,Thu Jan 16 08:05:09 PST 2014,Wed Jan 15 08:07:17 PST 2014,,,9,100% (59/59),100% (59/59),100% (59/59),5659479,Anybody know how to update iTunes or get the latest version?,neutral,eeeeeeeeeee,5659479,Anybody know how to update iTunes or get the latest version?,,
29JCSTMOFXRHD652ZDPDXXJFTZWQT1,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:04 GMT 2014,4,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:04 GMT 2014,,,2F0B727M0IGJ5J0R4X6S5F4VX08DYN,A19J8QB6W7Z8BF,Approved,Wed Jan 15 15:21:32 GMT 2014,Wed Jan 15 15:21:41 GMT 2014,Thu Jan 16 07:21:41 PST 2014,Wed Jan 15 07:34:41 PST 2014,,,9,100% (100/100),100% (100/100),100% (100/100),5659479,Anybody know how to update iTunes or get the latest version?,neutral,eeeeeeeeeee,5659479,Anybody know how to update iTunes or get the latest version?,,
